nama_hotel,kelurahan,kecamatan,bintang,jumlah_kamar,jumlah_tempat_tidur,tahun,bulan,wisman,wisnus,kmr,pax,rm_ava,okupansi
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,79,79,2022,09,12,"2,587","0,000","2,60","2,37","0,00"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2022,09,0,0,"0,000","0,00","4,65","0,00"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2022,09,0,0,"0,000","0,00","1,59","0,00"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2022,09,0,0,"0,000","0,00","3,99","0,00"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,112,172,2022,09,0,0,"0,000","0,00","3,36","0,00"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2022,09,0,0,"0,000","0,00","4,65","0,00"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2022,09,0,0,"0,000","0,00","3,24","0,00"
HER HOTEL & TRADE CENTER,Gn. Samarinda,Balikpapan Utara,Bintang 3,154,200,2022,09,0,0,"0,000","0,00","4,62","0,00"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 3,112,158,2022,09,0,0,"0,000","0,00","3,36","0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2022,09,0,0,"0,000","0,00","2,43","0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,33,33,2022,09,0,0,"0,000","0,00",990,"0,00"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,30,43,2022,09,15,"1,409","1,424","1,42",900,"158,22"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,51,56,2022,09,0,"2,558","1,279","2,56","1,53","83,59"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2022,09,0,0,"0,000","0,00","1,5","0,00"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,101,119,2022,09,4,663,"0,000","667,00","3,03","0,00"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Melati,38,40,2022,09,0,48,"137,000","48,00","1,14","12,02"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2022,09,0,0,"0,000","0,00","1,71","0,00"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2022,09,0,0,"0,000","0,00","1,14","0,00"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2022,09,0,0,"0,000","0,00","3,36","0,00"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,51,57,2022,09,0,0,"0,000","0,00","1,53","0,00"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2022,09,0,0,"0,000","0,00","2,04","0,00"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2022,09,0,0,"0,000","0,00","1,23","0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2022,09,0,0,"0,000","0,00","4,98","0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2022,09,0,0,"0,000","0,00","1,05","0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2022,09,0,0,"0,000","0,00","1,23","0,00"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2022,09,0,0,"0,000","0,00","1,32","0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2022,09,0,0,"0,000","0,00","1,35","0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,45,45,2022,09,0,586,"0,000","586,00","1,35","0,00"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2022,09,0,228,"156,000","228,00",750,"20,80"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2022,09,0,0,"0,000","0,00","2,22","0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2022,09,0,0,"0,000","0,00","2,34","0,00"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2022,09,0,0,"26,000","0,00",510,"5,10"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,31,37,2022,09,0,0,"0,000","0,00",930,"0,00"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,215,2023,09,0,0,"0,000","0,00","5,43","0,00"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2023,09,188,"4,83","4,814","5,02","5,94","81,04"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2023,09,34,"4,939","5,057","4,97","6,45","78,40"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2023,09,0,0,"0,000","0,00","4,14","0,00"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2023,09,0,0,"4.399,000","0,00",6,"73,32"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2023,09,36,"3,478","4,132","3,51","3,66","112,90"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,80,90,2023,09,0,0,"3,638","0,00","2,4","151,58"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2023,09,117,"5,602","3.355,000","5,72","4,44","75,56"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2023,09,0,0,"0,000","0,00","3,9","0,00"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2023,09,204,"4,902","3,441","5,11","4,5","76,47"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2023,09,102,"6,6","5.146,000","6,70","6,9","74,58"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2023,09,0,0,"0,000","0,00","3,48","0,00"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,663,673,2023,09,30,"9,054","5,372","9,08","19,89","27,01"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2023,09,0,0,"0,000","0,00","5,46","0,00"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,112,166,2023,09,0,"2,758","1.120,000","2,76","3,36","33,33"
ANDHIKA BAHTERA HOTEL,Marga Sari,Balikpapan Barat,Bintang 4,155,205,2023,09,0,0,"0,000","0,00","4,65","0,00"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2023,09,0,0,"0,000","0,00","4,5","0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2023,09,0,0,"0,000","0,00","5,55","0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2023,09,0,0,,"0,00","4,62","0,00"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,99,143,2023,09,0,0,"0,000","0,00","2,97","0,00"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,101,134,2023,09,2,"5,072","2.737,000","5,07","3,03","90,33"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2023,09,0,0,"0,000","0,00","2,19","0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,99,143,2023,09,0,"1,449","1.043,000","1,45","2,97","35,12"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,154,187,2023,09,2,"3,892","758,000","3,89","4,62","16,41"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2023,09,2,"3,892","1.613,000","3,89","2,55","63,25"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2023,09,8,"3,881","3.830,000","3,89","4,65","82,37"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2023,09,0,0,"0,000","0,00","2,94","0,00"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,112,172,2023,09,0,0,"2.804,000","0,00","3,36","83,45"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,115,170,2023,09,31,"5,923","3.261,000","5,95","3,45","94,52"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,90,123,2023,09,12,"2,587","2.324,000","2,60","2,7","86,07"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,107,171,2023,09,0,0,"2.200,000","0,00","3,21","68,54"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2023,09,0,0,"0,000","0,00","1,59","0,00"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2023,09,0,0,"220,000","0,00","3,99","5,51"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,112,172,2023,09,0,0,"0,000","0,00","3,36","0,00"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2023,09,0,0,"0,000","0,00","4,65","0,00"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2023,09,0,0,"0,000","0,00","3,24","0,00"
HER HOTEL & TRADE CENTER,Gn. Samarinda,Balikpapan Utara,Bintang 3,154,200,2023,09,0,0,"0,000","0,00","4,62","0,00"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 3,112,158,2023,09,0,0,"0,000","0,00","3,36","0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2023,09,0,0,"0,000","0,00","2,43","0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,33,33,2023,09,0,0,"0,000","0,00",990,"0,00"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,50,58,2023,09,15,"1,409","1.455,000","1,42","1,5","97,00"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,51,56,2023,09,0,"2,558","1.392,000","2,56","1,53","90,98"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2023,09,0,0,"1.296,000","0,00","1,5","86,40"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,32,50,2023,09,4,663,"388,000","667,00",960,"40,42"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Melati,38,40,2023,09,0,48,"89,000","48,00","1,14","7,81"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2023,09,0,0,"0,000","0,00","1,71","0,00"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2023,09,0,0,"0,000","0,00","1,14","0,00"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2023,09,0,0,"0,000","0,00","3,36","0,00"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,51,57,2023,09,0,0,"0,000","0,00","1,53","0,00"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2023,09,0,0,"0,000","0,00","2,04","0,00"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2023,09,0,0,"0,000","0,00","1,23","0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2023,09,0,0,"0,000","0,00","4,98","0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2023,09,0,0,"0,000","0,00","1,05","0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2023,09,0,0,"0,000","0,00","1,23","0,00"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2023,09,0,0,"0,000","0,00","1,32","0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2023,09,0,0,"0,000","0,00","1,35","0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,45,45,2023,09,0,586,"602,000","586,00","1,35","44,59"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2023,09,0,228,"0,000","228,00",750,"0,00"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2023,09,0,0,"0,000","0,00","2,22","0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2023,09,0,0,"0,000","0,00","2,34","0,00"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2023,09,0,0,"0,000","0,00",510,"0,00"
KHARISMA HOTEL,Marga Sari,Balikpapan Barat,Melati,8,8,2023,09,0,0,"0,000","0,00",240,"0,00"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,25,27,2023,09,0,0,"370,000","0,00",750,"49,33"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,215,2024,09,150,"7,303","5,449","7,45","5,43","100,35"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2024,09,137,"4,669","4,806","4,81","5,94","80,91"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2024,09,150,"7,303","5,449","7,45","6,45","84,48"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2024,09,0,0,"0,000","0,00","4,14","0,00"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2024,09,177,"6,493","4.371,000","6,67",6,"72,85"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2024,09,44,"5,583","4,039","5,63","3,66","110,36"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,161,161,2024,09,48,"9,754","4,647","9,80","4,83","96,21"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2024,09,119,"5,437","3.599,000","5,56","4,44","81,06"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2024,09,12,"5,601","3.026,000","5,61","3,9","77,59"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2024,09,132,"9,228","3,588","9,36","4,5","79,73"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2024,09,255,"5,629","5.884,000","5,88","6,9","85,28"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2024,09,0,"1,136","569,000","1,14","3,48","16,35"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,346,346,2024,09,107,"13,593","6,777","13,70","10,38","65,29"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2024,09,0,0,"0,000","0,00","5,46","0,00"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,112,166,2024,09,0,"2,772","1.386,000","2,77","3,36","41,25"
ANDHIKA BAHTERA HOTEL,Marga Sari,Balikpapan Barat,Bintang 4,155,205,2024,09,0,0,"922,000","0,00","4,65","19,83"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2024,09,0,0,"0,000","0,00","4,5","0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2024,09,0,0,"0,000","0,00","5,55","0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2024,09,0,0,"0,000","0,00","4,62","0,00"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,78,143,2024,09,0,"3,062","1.826,000","3,06","2,34","78,03"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,101,134,2024,09,0,"5,287","2.820,000","5,29","3,03","93,07"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2024,09,0,0,"0,000","0,00","2,19","0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,99,143,2024,09,0,0,"1.654,000","0,00","2,97","55,69"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,154,187,2024,09,0,0,"3.974,000","0,00","4,62","86,02"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2024,09,0,0,"1.862,000","0,00","2,55","73,02"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2024,09,0,0,"4.055,000","0,00","4,65","87,20"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2024,09,0,0,"3.567,000","0,00","2,94","121,33"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,112,172,2024,09,0,0,"2.848,000","0,00","3,36","84,76"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,115,170,2024,09,0,0,"3.270,000","0,00","3,45","94,78"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,90,123,2024,09,0,0,"2.433,000","0,00","2,7","90,11"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,107,171,2024,09,0,0,"2.167,000","0,00","3,21","67,51"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2024,09,0,0,"0,000","0,00","1,59","0,00"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2024,09,0,0,"230,000","0,00","3,99","5,76"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,112,172,2024,09,0,0,"481,000","0,00","3,36","14,32"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2024,09,0,0,"922,000","0,00","4,65","19,83"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2024,09,0,0,"878,000","0,00","3,24","27,10"
HER HOTEL & TRADE CENTER,Gn. Samarinda,Balikpapan Utara,Bintang 3,154,200,2024,09,0,0,"0,000","0,00","4,62","0,00"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 3,112,158,2024,09,0,0,"0,000","0,00","3,36","0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2024,09,0,0,"0,000","0,00","2,43","0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,30,39,2024,09,0,901,"731,000","901,00",900,"81,22"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,50,58,2024,09,11,"1,405","1.416,000","1,42","1,5","94,40"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,51,56,2024,09,0,"2,588","1.294,000","2,59","1,53","84,58"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2024,09,0,"1,806","1.299,000","1,81","1,5","86,60"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,32,50,2024,09,4,977,"556,000","981,00",960,"57,92"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,38,40,2024,09,0,83,"83,000","83,00","1,14","7,28"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2024,09,2,374,"376,000","376,00","1,71","21,99"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2024,09,0,0,"0,000","0,00","1,14","0,00"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2024,09,0,0,"0,000","0,00","3,36","0,00"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,51,57,2024,09,0,874,"686,000","874,00","1,53","44,84"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2024,09,1,157,"158,000","158,00","2,04","7,75"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2024,09,0,0,"0,000","0,00","1,23","0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2024,09,0,0,"0,000","0,00","4,98","0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2024,09,0,0,"0,000","0,00","1,05","0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2024,09,0,103,"103,000","103,00","1,23","8,37"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2024,09,0,0,"0,000","0,00","1,32","0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2024,09,0,0,"0,000","0,00","1,35","0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,45,45,2024,09,0,"2,446","1.068,000","2,45","1,35","79,11"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2024,09,0,0,"0,000","0,00",750,"0,00"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2024,09,0,0,"0,000","0,00","2,22","0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2024,09,0,0,"0,000","0,00","2,34","0,00"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2024,09,0,0,"0,000","0,00",510,"0,00"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,25,27,2024,09,0,0,"0,000","0,00",750,"0,00"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,221,2019,10,105,"4,096","2.474,000","4,20","5,611","44,09"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2019,10,532,"5,519","4.852,000","6,05","6,138","79,05"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2019,10,532,"5,519","5.283,000","6,05","6,665","79,26"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2019,10,54,"4,037","2.171,000","4,09","4,278","50,75"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2019,10,453,"6,29","2.537,000","6,74","6,2","40,92"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2019,10,48,"3,711","2.603,000","3,76","3,782","68,83"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,80,90,2019,10,0,0,"0,000","0,00","2,48","0,00"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2019,10,146,"6,181","3.822,000","6,33","4,588","83,30"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2019,10,0,0,"0,000","0,00","4,03","0,00"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2019,10,0,0,"0,000","0,00","4,65","0,00"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2019,10,291,"5,196","5.524,000","5,49","7,13","77,48"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2019,10,2,"1,944","936,000","1,95","3,596","26,03"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,663,673,2019,10,36,"8,353","5.340,000","8,39","20,553","25,98"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2019,10,18,"2,935","1.829,000","2,95","5,642","32,42"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,91,136,2019,10,0,"1,682","841,000","1,68","2,821","29,81"
ANDHIKA BAHTERA HOTEL,Marga Sari,Balikpapan Barat,Bintang 4,155,205,2019,10,0,0,"0,000","0,00","4,805","0,00"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2019,10,604,"6,963","0,000","7,57","4,65","0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2019,10,92,"3,225","0,000","3,32","5,735","0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2019,10,0,"2,238","1.648,000","2,24","4,774","34,52"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,99,143,2019,10,178,"3,913","2.144,000","4,09","3,069","69,86"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,109,159,2019,10,"1,889","2,421","2.560,000","4,31","3,379","75,76"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2019,10,0,0,"0,000","0,00","2,263","0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,101,159,2019,10,5,"1,57","1.226,000","1,58","3,131","39,16"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,27,37,2019,10,0,"6,689","3.362,000","6,69",837,"401,67"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2019,10,40,701,"361,000","741,00","2,635","13,70"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2019,10,6,"7,04","4.404,000","7,05","4,805","91,65"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2019,10,14,"3,778","3.722,000","3,79","3,038","122,51"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,166,166,2019,10,34,"2,994","1.862,000","3,03","5,146","36,18"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,30,43,2019,10,18,"6,48","3.418,000","6,50",930,"367,53"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,79,79,2019,10,7,"2,437","2.140,000","2,44","2,449","87,38"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,107,171,2019,10,0,0,"0,000","0,00","3,317","0,00"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2019,10,0,"1,79","895,000","1,79","1,643","54,47"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2019,10,0,90,"45,000","90,00","4,123","1,09"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,26,26,2019,10,0,497,"400,000","497,00",806,"49,63"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2019,10,0,210,"1.711,000","210,00","4,805","35,61"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2019,10,1,"1,475","1.005,000","1,48","3,348","30,02"
HER HOTEL & TRADE CENTER,Gn. Samarinda,Balikpapan Utara,Bintang 3,154,200,2019,10,0,0,"0,000","0,00","4,774","0,00"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 3,112,158,2019,10,0,0,"0,000","0,00","3,472","0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2019,10,0,0,"0,000","0,00","2,511","0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,33,33,2019,10,0,0,"0,000","0,00","1,023","0,00"
